AwayScore,CompType,Date,GameDes,GameID,Home,HomeScore,OU,Spread,Visitor,away3PA,away3PM,away3PP,awayAST,awayBLK,awayDREB,awayFGA,awayFGM,awayFGP,awayFTA,awayFTM,awayFTP,awayLARGESTLEAD,awayMin,awayOREB,awayPF,awayPTS,awayPTS2NDCHANCE,awayPTSFB,awayPTSOFFTOV,awayPTSPAINT,awayREB,awaySTL,awayTOV,awayTeam,home3PA,home3PM,home3PP,homeAST,homeBLK,homeDREB,homeFGA,homeFGM,homeFGP,homeFTA,homeFTM,homeFTP,homeLARGESTLEAD,homeMin,homeOREB,homePF,homePTS,homePTS2NDCHANCE,homePTSFB,homePTSOFFTOV,homePTSPAINT,homeREB,homeSTL,homeTOV,homeTeam,season
116.0,Regular Season,2015-12-06,Dallas at Washington,21500302,Washington,104.0,208.0,2.0,Dallas,31.0,16.0,0.516,25.0,4.0,44.0,76.0,38.0,0.5,27.0,24.0,0.889,14.0,240:00,6.0,17.0,116.0,12.0,6.0,21.0,28.0,50.0,5.0,16.0,Dallas,27.0,8.0,0.296,22.0,0.0,25.0,89.0,42.0,0.472,21.0,12.0,0.571,10.0,240:00,6.0,22.0,104.0,14.0,22.0,8.0,42.0,31.0,9.0,6.0,Washington,2015-16
95.0,Regular Season,2015-12-06,Sacramento at Oklahoma City,21500303,Oklahoma City,98.0,221.5,-11.5,Sacramento,24.0,7.0,0.292,20.0,5.0,28.0,88.0,35.0,0.398,30.0,18.0,0.6,7.0,240:00,13.0,20.0,95.0,18.0,16.0,15.0,40.0,41.0,11.0,14.0,Sacramento,22.0,6.0,0.273,18.0,6.0,43.0,86.0,35.0,0.407,31.0,22.0,0.71,17.0,240:00,19.0,22.0,98.0,21.0,10.0,18.0,44.0,62.0,8.0,21.0,Oklahoma City,2015-16
84.0,Regular Season,2015-12-07,Detroit at Charlotte,21500304,Charlotte,104.0,197.5,-2.5,Detroit,34.0,10.0,0.294,17.0,2.0,34.0,87.0,32.0,0.368,22.0,10.0,0.455,26.0,240:00,7.0,20.0,84.0,17.0,9.0,4.0,46.0,41.0,11.0,12.0,Detroit,26.0,8.0,0.308,21.0,5.0,43.0,84.0,36.0,0.429,35.0,24.0,0.686,4.0,240:00,14.0,20.0,104.0,12.0,7.0,16.0,34.0,57.0,5.0,14.0,Charlotte,2015-16
119.0,Regular Season,2015-12-07,San Antonio at Philadelphia,21500305,Philadelphia,68.0,189.0,10.0,San Antonio,11.0,4.0,0.364,32.0,1.0,40.0,76.0,47.0,0.618,25.0,21.0,0.84,4.0,240:00,7.0,17.0,119.0,10.0,6.0,20.0,32.0,47.0,4.0,7.0,San Antonio,24.0,4.0,0.167,14.0,1.0,25.0,75.0,26.0,0.347,21.0,12.0,0.571,51.0,240:00,6.0,25.0,68.0,9.0,10.0,7.0,52.0,31.0,3.0,13.0,Philadelphia,2015-16
114.0,Regular Season,2015-12-07,Washington at Miami,21500306,Miami,103.0,196.5,-8.0,Washington,18.0,9.0,0.5,23.0,2.0,25.0,92.0,46.0,0.5,17.0,13.0,0.765,7.0,240:00,12.0,19.0,114.0,4.0,13.0,24.0,56.0,37.0,7.0,10.0,Washington,16.0,5.0,0.313,25.0,6.0,30.0,69.0,41.0,0.594,22.0,16.0,0.727,14.0,240:00,4.0,18.0,103.0,10.0,15.0,14.0,52.0,34.0,5.0,16.0,Miami,2015-16
104.0,Regular Season,2015-12-07,Dallas at New York,21500307,New York,97.0,198.0,0.0,Dallas,31.0,13.0,0.419,21.0,3.0,36.0,82.0,37.0,0.451,20.0,17.0,0.85,2.0,240:00,7.0,14.0,104.0,8.0,6.0,13.0,40.0,43.0,7.0,9.0,Dallas,25.0,9.0,0.36,25.0,4.0,34.0,84.0,40.0,0.476,9.0,8.0,0.889,23.0,240:00,3.0,21.0,97.0,10.0,7.0,12.0,32.0,37.0,4.0,13.0,New York,2015-16
93.0,Regular Season,2015-12-07,L.A. Lakers at Toronto,21500308,Toronto,102.0,198.5,-11.5,L.A. Lakers,19.0,7.0,0.368,14.0,4.0,33.0,83.0,34.0,0.41,20.0,18.0,0.9,13.0,240:00,14.0,23.0,93.0,7.0,10.0,6.0,38.0,47.0,4.0,15.0,L.A. Lakers,25.0,9.0,0.36,18.0,2.0,30.0,74.0,34.0,0.459,32.0,25.0,0.781,7.0,240:00,8.0,13.0,102.0,22.0,8.0,23.0,42.0,38.0,7.0,7.0,Toronto,2015-16
103.0,Regular Season,2015-12-07,Phoenix at Chicago,21500309,Chicago,101.0,203.5,-7.0,Phoenix,17.0,7.0,0.412,18.0,4.0,30.0,92.0,41.0,0.446,17.0,14.0,0.824,16.0,240:00,10.0,17.0,103.0,18.0,20.0,18.0,54.0,40.0,12.0,18.0,Phoenix,21.0,6.0,0.286,28.0,8.0,32.0,90.0,41.0,0.456,18.0,13.0,0.722,3.0,240:00,16.0,19.0,101.0,28.0,7.0,21.0,52.0,48.0,11.0,20.0,Chicago,2015-16
88.0,Regular Season,2015-12-07,Portland at Milwaukee,21500310,Milwaukee,90.0,198.5,1.0,Portland,33.0,8.0,0.242,21.0,7.0,31.0,85.0,33.0,0.388,18.0,14.0,0.778,14.0,240:00,15.0,25.0,88.0,9.0,11.0,13.0,42.0,46.0,10.0,17.0,Portland,13.0,4.0,0.308,22.0,7.0,35.0,73.0,30.0,0.411,33.0,26.0,0.788,6.0,240:00,10.0,19.0,90.0,15.0,6.0,16.0,40.0,45.0,8.0,16.0,Milwaukee,2015-16
110.0,Regular Season,2015-12-07,L.A. Clippers at Minnesota,21500311,Minnesota,106.0,205.5,4.0,L.A. Clippers,25.0,8.0,0.32,21.0,9.0,30.0,86.0,38.0,0.442,29.0,26.0,0.897,8.0,240:00,13.0,26.0,110.0,15.0,16.0,20.0,40.0,43.0,10.0,17.0,L.A. Clippers,18.0,7.0,0.389,18.0,3.0,35.0,82.0,36.0,0.439,35.0,27.0,0.771,9.0,240:00,11.0,29.0,106.0,18.0,7.0,24.0,44.0,46.0,10.0,18.0,Minnesota,2015-16
111.0,Regular Season,2015-12-07,Boston at New Orleans,21500312,New Orleans,93.0,211.0,1.0,Boston,28.0,12.0,0.429,24.0,8.0,36.0,81.0,40.0,0.494,24.0,19.0,0.792,6.0,240:00,10.0,18.0,111.0,14.0,11.0,14.0,36.0,46.0,8.0,17.0,Boston,13.0,4.0,0.308,21.0,6.0,31.0,90.0,37.0,0.411,18.0,15.0,0.833,22.0,240:00,13.0,17.0,93.0,10.0,21.0,24.0,48.0,44.0,8.0,14.0,New Orleans,2015-16
100.0,Regular Season,2015-12-08,Portland at Cleveland,21500313,Cleveland,105.0,200.0,-9.0,Portland,26.0,11.0,0.423,21.0,2.0,26.0,79.0,40.0,0.506,16.0,9.0,0.563,11.0,240:00,10.0,25.0,100.0,8.0,10.0,19.0,48.0,36.0,3.0,18.0,Portland,21.0,9.0,0.429,18.0,4.0,24.0,79.0,40.0,0.506,20.0,16.0,0.8,18.0,240:00,6.0,18.0,105.0,8.0,2.0,16.0,36.0,30.0,10.0,8.0,Cleveland,2015-16
131.0,Regular Season,2015-12-08,Golden State at Indiana,21500314,Indiana,123.0,215.0,5.5,Golden State,35.0,16.0,0.457,29.0,6.0,36.0,95.0,52.0,0.547,15.0,11.0,0.733,32.0,240:00,10.0,19.0,131.0,11.0,15.0,20.0,54.0,46.0,10.0,15.0,Golden State,33.0,14.0,0.424,23.0,3.0,28.0,100.0,44.0,0.44,26.0,21.0,0.808,7.0,240:00,16.0,18.0,123.0,18.0,23.0,17.0,48.0,44.0,8.0,16.0,Indiana,2015-16
105.0,Regular Season,2015-12-08,Houston at Brooklyn,21500315,Brooklyn,110.0,207.5,5.0,Houston,35.0,15.0,0.429,26.0,3.0,26.0,82.0,39.0,0.476,17.0,12.0,0.706,18.0,240:00,10.0,15.0,105.0,22.0,13.0,23.0,54.0,36.0,20.0,23.0,Houston,18.0,7.0,0.389,27.0,7.0,30.0,81.0,45.0,0.556,16.0,13.0,0.813,3.0,240:00,12.0,17.0,110.0,18.0,16.0,22.0,36.0,42.0,14.0,24.0,Brooklyn,2015-16
125.0,Regular Season,2015-12-08,Oklahoma City at Memphis,21500316,Memphis,88.0,201.5,2.0,Oklahoma City,26.0,13.0,0.5,31.0,3.0,36.0,84.0,47.0,0.56,23.0,18.0,0.783,40.0,240:00,10.0,17.0,125.0,13.0,23.0,16.0,56.0,46.0,11.0,12.0,Oklahoma City,14.0,3.0,0.214,14.0,4.0,22.0,81.0,33.0,0.407,22.0,19.0,0.864,2.0,240:00,11.0,17.0,88.0,10.0,11.0,24.0,46.0,33.0,6.0,15.0,Memphis,2015-16
85.0,Regular Season,2015-12-08,Orlando at Denver,21500317,Denver,74.0,198.5,4.0,Orlando,16.0,1.0,0.063,14.0,8.0,44.0,88.0,38.0,0.432,10.0,8.0,0.8,11.0,240:00,10.0,19.0,85.0,14.0,12.0,12.0,54.0,54.0,9.0,20.0,Orlando,24.0,7.0,0.292,19.0,7.0,37.0,84.0,28.0,0.333,20.0,11.0,0.55,9.0,240:00,10.0,16.0,74.0,11.0,15.0,15.0,34.0,47.0,11.0,17.0,Denver,2015-16
106.0,Regular Season,2015-12-08,Utah at Sacramento,21500318,Sacramento,114.0,205.5,-2.5,Utah,36.0,15.0,0.417,23.0,0.0,25.0,92.0,38.0,0.413,22.0,15.0,0.682,2.0,240:00,19.0,22.0,106.0,29.0,11.0,14.0,30.0,44.0,7.0,12.0,Utah,28.0,10.0,0.357,29.0,2.0,31.0,77.0,43.0,0.558,24.0,18.0,0.75,16.0,240:00,9.0,18.0,114.0,13.0,14.0,19.0,58.0,40.0,6.0,15.0,Sacramento,2015-16
100.0,Regular Season,2015-12-09,Chicago at Boston,21500319,Boston,105.0,200.5,-3.5,Chicago,21.0,6.0,0.286,22.0,5.0,35.0,91.0,39.0,0.429,23.0,16.0,0.696,8.0,240:00,15.0,18.0,100.0,18.0,11.0,25.0,44.0,50.0,7.0,16.0,Chicago,23.0,5.0,0.217,22.0,4.0,32.0,92.0,38.0,0.413,28.0,24.0,0.857,10.0,240:00,13.0,22.0,105.0,17.0,11.0,13.0,54.0,45.0,10.0,12.0,Boston,2015-16
81.0,Regular Season,2015-12-09,Miami at Charlotte,21500320,Charlotte,99.0,191.5,1.0,Miami,21.0,6.0,0.286,17.0,8.0,36.0,75.0,29.0,0.387,24.0,17.0,0.708,2.0,240:00,7.0,14.0,81.0,8.0,17.0,21.0,32.0,43.0,3.0,17.0,Miami,27.0,11.0,0.407,27.0,5.0,37.0,81.0,40.0,0.494,17.0,8.0,0.471,30.0,240:00,3.0,21.0,99.0,13.0,16.0,8.0,40.0,40.0,9.0,10.0,Charlotte,2015-16
109.0,Regular Season,2015-12-09,Houston at Washington,21500321,Washington,103.0,214.0,-4.0,Houston,33.0,12.0,0.364,23.0,4.0,36.0,83.0,40.0,0.482,25.0,17.0,0.68,15.0,240:00,6.0,23.0,109.0,6.0,18.0,21.0,38.0,42.0,8.0,19.0,Houston,25.0,5.0,0.2,20.0,3.0,36.0,89.0,39.0,0.438,24.0,20.0,0.833,6.0,240:00,11.0,25.0,103.0,16.0,22.0,20.0,54.0,47.0,8.0,18.0,Washington,2015-16
93.0,Regular Season,2015-12-09,Memphis at Detroit,21500322,Detroit,92.0,193.5,-4.0,Memphis,15.0,4.0,0.267,23.0,4.0,37.0,88.0,41.0,0.466,13.0,7.0,0.538,13.0,240:00,16.0,15.0,93.0,15.0,8.0,13.0,40.0,53.0,4.0,17.0,Memphis,29.0,8.0,0.276,17.0,6.0,30.0,87.0,37.0,0.425,15.0,10.0,0.667,9.0,240:00,13.0,16.0,92.0,21.0,3.0,14.0,42.0,43.0,9.0,12.0,Detroit,2015-16
94.0,Regular Season,2015-12-09,San Antonio at Toronto,21500323,Toronto,97.0,187.5,6.0,San Antonio,25.0,7.0,0.28,23.0,2.0,22.0,76.0,34.0,0.447,24.0,19.0,0.792,0.0,240:00,13.0,19.0,94.0,11.0,2.0,22.0,40.0,35.0,10.0,17.0,San Antonio,10.0,3.0,0.3,23.0,2.0,30.0,64.0,37.0,0.578,22.0,20.0,0.909,13.0,240:00,4.0,24.0,97.0,2.0,14.0,15.0,44.0,34.0,10.0,20.0,Toronto,2015-16
109.0,Regular Season,2015-12-09,L.A. Clippers at Milwaukee,21500324,Milwaukee,95.0,200.0,5.0,L.A. Clippers,28.0,12.0,0.429,27.0,8.0,39.0,81.0,38.0,0.469,36.0,21.0,0.583,16.0,240:00,12.0,16.0,109.0,10.0,19.0,11.0,34.0,51.0,7.0,14.0,L.A. Clippers,10.0,2.0,0.2,26.0,1.0,33.0,90.0,42.0,0.467,12.0,9.0,0.75,11.0,240:00,7.0,29.0,95.0,6.0,8.0,17.0,60.0,40.0,7.0,11.0,Milwaukee,2015-16
122.0,Regular Season,2015-12-09,L.A. Lakers at Minnesota,21500325,Minnesota,123.0,204.5,-7.5,L.A. Lakers,23.0,9.0,0.391,19.0,1.0,31.0,93.0,48.0,0.516,27.0,17.0,0.63,9.0,265:00,9.0,23.0,122.0,20.0,12.0,21.0,52.0,40.0,9.0,9.0,L.A. Lakers,19.0,7.0,0.368,30.0,4.0,33.0,93.0,46.0,0.495,31.0,24.0,0.774,5.0,265:00,14.0,20.0,123.0,13.0,16.0,8.0,40.0,47.0,4.0,14.0,Minnesota,2015-16
104.0,Regular Season,2015-12-09,Orlando at Phoenix,21500326,Phoenix,107.0,206.0,-4.5,Orlando,25.0,12.0,0.48,28.0,1.0,27.0,85.0,40.0,0.471,16.0,12.0,0.75,9.0,240:00,5.0,26.0,104.0,18.0,15.0,20.0,28.0,32.0,11.0,16.0,Orlando,24.0,6.0,0.25,23.0,6.0,33.0,80.0,41.0,0.513,27.0,19.0,0.704,12.0,240:00,11.0,16.0,107.0,12.0,19.0,15.0,50.0,44.0,9.0,18.0,Phoenix,2015-16
85.0,Regular Season,2015-12-09,New York at Utah,21500327,Utah,106.0,192.5,-3.0,New York,21.0,8.0,0.381,20.0,3.0,29.0,78.0,31.0,0.397,27.0,15.0,0.556,33.0,240:00,7.0,24.0,85.0,7.0,10.0,14.0,42.0,36.0,10.0,10.0,New York,21.0,9.0,0.429,26.0,2.0,42.0,80.0,39.0,0.488,23.0,19.0,0.826,2.0,240:00,9.0,26.0,106.0,10.0,7.0,11.0,28.0,51.0,6.0,14.0,Utah,2015-16
98.0,Regular Season,2015-12-09,Atlanta at Dallas,21500328,Dallas,95.0,201.5,1.5,Atlanta,20.0,6.0,0.3,26.0,7.0,41.0,81.0,39.0,0.481,18.0,14.0,0.778,4.0,240:00,6.0,19.0,98.0,17.0,7.0,17.0,40.0,47.0,7.0,14.0,Atlanta,31.0,7.0,0.226,18.0,3.0,31.0,100.0,36.0,0.36,19.0,16.0,0.842,6.0,240:00,20.0,15.0,95.0,9.0,18.0,16.0,42.0,51.0,7.0,9.0,Dallas,2015-16
91.0,Regular Season,2015-12-10,Philadelphia at Brooklyn,21500329,Brooklyn,100.0,199.0,-6.5,Philadelphia,31.0,4.0,0.129,17.0,6.0,25.0,87.0,34.0,0.391,22.0,19.0,0.864,6.0,240:00,13.0,22.0,91.0,18.0,13.0,13.0,52.0,38.0,14.0,10.0,Philadelphia,14.0,6.0,0.429,22.0,1.0,34.0,74.0,37.0,0.5,27.0,20.0,0.741,16.0,240:00,9.0,20.0,100.0,18.0,8.0,17.0,38.0,43.0,5.0,19.0,Brooklyn,2015-16
80.0,Regular Season,2015-12-10,L.A. Clippers at Chicago,21500330,Chicago,83.0,203.0,1.5,L.A. Clippers,22.0,10.0,0.455,22.0,4.0,37.0,88.0,30.0,0.341,12.0,10.0,0.833,16.0,240:00,15.0,15.0,80.0,2.0,4.0,5.0,26.0,52.0,4.0,13.0,L.A. Clippers,23.0,7.0,0.304,20.0,6.0,41.0,87.0,31.0,0.356,16.0,14.0,0.875,8.0,240:00,13.0,12.0,83.0,18.0,9.0,15.0,18.0,54.0,8.0,11.0,Chicago,2015-16
94.0,Regular Season,2015-12-10,Atlanta at Oklahoma City,21500331,Oklahoma City,107.0,210.5,-7.5,Atlanta,28.0,10.0,0.357,21.0,7.0,29.0,78.0,35.0,0.449,23.0,14.0,0.609,17.0,240:00,5.0,19.0,94.0,14.0,18.0,19.0,34.0,34.0,9.0,9.0,Atlanta,17.0,9.0,0.529,24.0,2.0,42.0,80.0,39.0,0.488,26.0,20.0,0.769,4.0,240:00,10.0,16.0,107.0,6.0,7.0,18.0,36.0,52.0,6.0,14.0,Oklahoma City,2015-16
97.0,Regular Season,2015-12-10,New York at Sacramento,21500332,Sacramento,99.0,210.0,-6.0,New York,29.0,9.0,0.31,17.0,6.0,41.0,83.0,33.0,0.398,28.0,22.0,0.786,1.0,240:00,13.0,22.0,97.0,10.0,13.0,23.0,26.0,54.0,9.0,18.0,New York,16.0,3.0,0.188,24.0,3.0,34.0,93.0,42.0,0.452,16.0,12.0,0.75,19.0,240:00,10.0,20.0,99.0,7.0,21.0,8.0,62.0,44.0,6.0,12.0,Sacramento,2015-16
83.0,Regular Season,2015-12-11,Miami at Indiana,21500333,Indiana,96.0,197.0,-5.0,Miami,20.0,5.0,0.25,14.0,8.0,37.0,81.0,35.0,0.432,13.0,8.0,0.615,13.0,240:00,8.0,16.0,83.0,9.0,13.0,13.0,42.0,45.0,6.0,19.0,Miami,28.0,6.0,0.214,22.0,6.0,38.0,86.0,36.0,0.419,20.0,18.0,0.9,8.0,240:00,7.0,13.0,96.0,12.0,4.0,24.0,34.0,45.0,13.0,12.0,Indiana,2015-16
111.0,Regular Season,2015-12-11,Cleveland at Orlando,21500334,Orlando,76.0,197.5,3.0,Cleveland,21.0,11.0,0.524,28.0,0.0,36.0,72.0,41.0,0.569,27.0,18.0,0.667,40.0,240:00,9.0,19.0,111.0,11.0,14.0,16.0,50.0,45.0,12.0,18.0,Cleveland,22.0,6.0,0.273,16.0,3.0,24.0,72.0,28.0,0.389,20.0,14.0,0.7,0.0,240:00,6.0,24.0,76.0,8.0,3.0,31.0,28.0,30.0,8.0,19.0,Orlando,2015-16
107.0,Regular Season,2015-12-11,Detroit at Philadelphia,21500335,Philadelphia,95.0,192.5,9.0,Detroit,27.0,10.0,0.37,18.0,9.0,31.0,93.0,43.0,0.462,16.0,11.0,0.688,29.0,240:00,17.0,21.0,107.0,21.0,26.0,18.0,48.0,48.0,9.0,14.0,Detroit,18.0,6.0,0.333,22.0,5.0,31.0,80.0,36.0,0.45,24.0,17.0,0.708,0.0,240:00,13.0,16.0,95.0,7.0,11.0,31.0,50.0,44.0,5.0,21.0,Philadelphia,2015-16
124.0,Regular Season,2015-12-11,Golden State at Boston,21500336,Boston,119.0,214.0,5.0,Golden State,31.0,9.0,0.29,28.0,11.0,50.0,107.0,42.0,0.393,39.0,31.0,0.795,5.0,290:00,17.0,22.0,124.0,11.0,14.0,15.0,52.0,67.0,10.0,18.0,Golden State,33.0,12.0,0.364,32.0,9.0,40.0,114.0,49.0,0.43,16.0,9.0,0.563,11.0,290:00,11.0,30.0,119.0,14.0,21.0,21.0,58.0,51.0,7.0,15.0,Boston,2015-16
83.0,Regular Season,2015-12-11,Milwaukee at Toronto,21500337,Toronto,90.0,191.5,-7.5,Milwaukee,11.0,4.0,0.364,19.0,4.0,30.0,80.0,33.0,0.413,16.0,13.0,0.813,19.0,240:00,10.0,19.0,83.0,8.0,8.0,18.0,46.0,40.0,9.0,15.0,Milwaukee,20.0,7.0,0.35,16.0,8.0,32.0,70.0,34.0,0.486,23.0,15.0,0.652,7.0,240:00,7.0,23.0,90.0,8.0,7.0,9.0,40.0,39.0,9.0,16.0,Toronto,2015-16
123.0,Regular Season,2015-12-11,Charlotte at Memphis,21500338,Memphis,99.0,192.5,-3.0,Charlotte,37.0,18.0,0.486,23.0,5.0,34.0,78.0,39.0,0.5,30.0,27.0,0.9,31.0,240:00,7.0,24.0,123.0,15.0,9.0,20.0,30.0,41.0,5.0,13.0,Charlotte,20.0,7.0,0.35,19.0,5.0,29.0,80.0,32.0,0.4,37.0,28.0,0.757,14.0,240:00,11.0,24.0,99.0,7.0,15.0,17.0,38.0,40.0,8.0,12.0,Memphis,2015-16
105.0,Regular Season,2015-12-11,Washington at New Orleans,21500339,New Orleans,107.0,211.0,-3.5,Washington,27.0,12.0,0.444,27.0,1.0,27.0,80.0,40.0,0.5,21.0,13.0,0.619,11.0,240:00,6.0,17.0,105.0,13.0,12.0,20.0,22.0,33.0,10.0,10.0,Washington,27.0,16.0,0.593,21.0,0.0,34.0,79.0,39.0,0.494,18.0,13.0,0.722,9.0,240:00,7.0,18.0,107.0,5.0,11.0,14.0,30.0,41.0,9.0,16.0,New Orleans,2015-16
108.0,Regular Season,2015-12-11,Minnesota at Denver,21500340,Denver,111.0,202.0,-1.0,Minnesota,19.0,7.0,0.368,22.0,8.0,35.0,87.0,38.0,0.437,29.0,25.0,0.862,5.0,265:00,8.0,27.0,108.0,8.0,8.0,9.0,44.0,43.0,5.0,10.0,Minnesota,28.0,11.0,0.393,21.0,1.0,42.0,86.0,38.0,0.442,33.0,24.0,0.727,18.0,265:00,8.0,25.0,111.0,6.0,12.0,8.0,42.0,50.0,7.0,12.0,Denver,2015-16
94.0,Regular Season,2015-12-11,Oklahoma City at Utah,21500341,Utah,90.0,204.0,3.5,Oklahoma City,17.0,6.0,0.353,14.0,2.0,34.0,79.0,37.0,0.468,16.0,14.0,0.875,0.0,240:00,11.0,19.0,94.0,17.0,5.0,11.0,36.0,45.0,4.0,13.0,Oklahoma City,28.0,8.0,0.286,17.0,4.0,28.0,78.0,33.0,0.423,24.0,16.0,0.667,14.0,240:00,11.0,16.0,90.0,8.0,6.0,6.0,40.0,39.0,7.0,11.0,Utah,2015-16
87.0,Regular Season,2015-12-11,L.A. Lakers at San Antonio,21500342,San Antonio,109.0,193.5,-15.5,L.A. Lakers,25.0,9.0,0.36,20.0,5.0,27.0,88.0,36.0,0.409,10.0,6.0,0.6,25.0,240:00,9.0,21.0,87.0,16.0,14.0,8.0,44.0,36.0,7.0,15.0,L.A. Lakers,14.0,6.0,0.429,26.0,6.0,38.0,82.0,44.0,0.537,25.0,15.0,0.6,8.0,240:00,11.0,13.0,109.0,13.0,4.0,26.0,34.0,49.0,9.0,13.0,San Antonio,2015-16
106.0,Regular Season,2015-12-11,Portland at Phoenix,21500343,Phoenix,96.0,210.0,-4.0,Portland,34.0,12.0,0.353,23.0,3.0,37.0,96.0,45.0,0.469,7.0,4.0,0.571,6.0,240:00,14.0,14.0,106.0,8.0,9.0,18.0,36.0,51.0,7.0,12.0,Portland,35.0,13.0,0.371,21.0,7.0,32.0,83.0,36.0,0.434,18.0,11.0,0.611,13.0,240:00,8.0,9.0,96.0,18.0,8.0,12.0,44.0,40.0,8.0,9.0,Phoenix,2015-16
105.0,Regular Season,2015-12-12,L.A. Clippers at Brooklyn,21500344,Brooklyn,100.0,205.5,6.5,L.A. Clippers,24.0,8.0,0.333,28.0,0.0,33.0,86.0,43.0,0.5,18.0,11.0,0.611,18.0,240:00,7.0,21.0,105.0,10.0,10.0,21.0,48.0,40.0,12.0,12.0,L.A. Clippers,19.0,5.0,0.263,17.0,2.0,34.0,79.0,35.0,0.443,30.0,25.0,0.833,4.0,240:00,12.0,22.0,100.0,6.0,7.0,20.0,40.0,46.0,5.0,16.0,Brooklyn,2015-16
98.0,Regular Season,2015-12-12,Boston at Charlotte,21500345,Charlotte,93.0,202.5,-3.0,Boston,25.0,9.0,0.36,26.0,5.0,39.0,96.0,40.0,0.417,10.0,9.0,0.9,8.0,240:00,3.0,13.0,98.0,6.0,0.0,7.0,28.0,42.0,5.0,5.0,Boston,35.0,11.0,0.314,17.0,5.0,45.0,88.0,36.0,0.409,10.0,10.0,1.0,12.0,240:00,7.0,12.0,93.0,11.0,10.0,2.0,42.0,52.0,1.0,11.0,Charlotte,2015-16
96.0,Regular Season,2015-12-12,Indiana at Detroit,21500346,Detroit,118.0,204.5,-1.5,Indiana,16.0,3.0,0.188,17.0,2.0,28.0,82.0,41.0,0.5,18.0,11.0,0.611,6.0,240:00,5.0,16.0,96.0,4.0,19.0,27.0,52.0,33.0,7.0,16.0,Indiana,29.0,13.0,0.448,26.0,6.0,36.0,90.0,45.0,0.5,19.0,15.0,0.789,27.0,240:00,10.0,18.0,118.0,12.0,29.0,16.0,46.0,46.0,11.0,14.0,Detroit,2015-16
103.0,Regular Season,2015-12-12,San Antonio at Atlanta,21500347,Atlanta,78.0,191.5,3.0,San Antonio,20.0,10.0,0.5,26.0,2.0,43.0,74.0,36.0,0.486,22.0,21.0,0.955,1.0,240:00,6.0,16.0,103.0,12.0,23.0,15.0,40.0,49.0,11.0,23.0,San Antonio,24.0,5.0,0.208,21.0,3.0,26.0,80.0,30.0,0.375,16.0,13.0,0.813,28.0,240:00,7.0,15.0,78.0,6.0,11.0,22.0,30.0,33.0,15.0,17.0,Atlanta,2015-16
94.0,Regular Season,2015-12-12,New Orleans at Chicago,21500348,Chicago,98.0,202.0,-7.0,New Orleans,16.0,6.0,0.375,26.0,6.0,36.0,89.0,40.0,0.449,11.0,8.0,0.727,14.0,240:00,5.0,22.0,94.0,8.0,22.0,5.0,46.0,41.0,9.0,10.0,New Orleans,20.0,8.0,0.4,17.0,6.0,41.0,78.0,33.0,0.423,29.0,24.0,0.828,4.0,240:00,7.0,10.0,98.0,9.0,4.0,14.0,38.0,48.0,6.0,13.0,Chicago,2015-16
97.0,Regular Season,2015-12-12,L.A. Lakers at Houston,21500349,Houston,126.0,212.0,-11.5,L.A. Lakers,32.0,10.0,0.313,21.0,4.0,29.0,88.0,35.0,0.398,20.0,17.0,0.85,29.0,240:00,11.0,23.0,97.0,23.0,35.0,17.0,62.0,40.0,11.0,19.0,L.A. Lakers,33.0,15.0,0.455,32.0,7.0,37.0,90.0,47.0,0.522,28.0,17.0,0.607,4.0,240:00,15.0,15.0,126.0,12.0,16.0,23.0,28.0,52.0,16.0,16.0,Houston,2015-16
114.0,Regular Season,2015-12-12,Washington at Dallas,21500350,Dallas,111.0,205.0,-6.5,Washington,29.0,14.0,0.483,33.0,6.0,35.0,85.0,44.0,0.518,15.0,12.0,0.8,6.0,240:00,4.0,22.0,114.0,11.0,14.0,15.0,42.0,39.0,6.0,13.0,Washington,33.0,14.0,0.424,23.0,3.0,35.0,89.0,38.0,0.427,24.0,21.0,0.875,21.0,240:00,11.0,12.0,111.0,7.0,31.0,18.0,34.0,46.0,5.0,12.0,Dallas,2015-16
95.0,Regular Season,2015-12-12,Golden State at Milwaukee,21500351,Milwaukee,108.0,206.0,9.5,Golden State,27.0,6.0,0.222,23.0,8.0,34.0,89.0,36.0,0.404,25.0,17.0,0.68,15.0,240:00,15.0,20.0,95.0,15.0,20.0,19.0,60.0,49.0,9.0,16.0,Golden State,14.0,6.0,0.429,31.0,4.0,36.0,90.0,44.0,0.489,18.0,14.0,0.778,3.0,240:00,8.0,24.0,108.0,18.0,21.0,24.0,56.0,44.0,12.0,16.0,Milwaukee,2015-16
112.0,Regular Season,2015-12-12,New York at Portland,21500352,Portland,110.0,198.0,-3.5,New York,21.0,9.0,0.429,17.0,3.0,27.0,75.0,39.0,0.52,28.0,25.0,0.893,11.0,240:00,7.0,22.0,112.0,21.0,11.0,6.0,38.0,34.0,3.0,11.0,New York,21.0,6.0,0.286,15.0,0.0,25.0,89.0,41.0,0.461,29.0,22.0,0.759,6.0,240:00,14.0,22.0,110.0,11.0,12.0,14.0,38.0,39.0,4.0,7.0,Portland,2015-16
