Date,Close,DayRange,HML,Low,Open,ema_15,Ret,Vol,y,r0,r1,r2,r3,fet0,fet1,fet2,fet3,fet4,fet5,fet6,fet7,fet8,fet9,fet10,fet11,fet12,fet13,fet14,fet15,fet16,im1,im2,im3,im4,im5,im6,im7
2016-12-08,11.31,0.0,0.02062780269058284,11.31,11.15,10.913339845071759,0.0,0.024042440932427245,1,0.019837691614066788,0.001771479185119773,-0.0035242290748898064,-0.014808362369338024,-0.03507163173547667,-0.021039304900500988,-0.04133376098661834,-0.052275208210338264,-0.0703906036025228,-0.06827226118844654,-0.04428437791296291,0.03149352450000742,-0.014032326834975684,0.020294456086117352,0.010941447223719925,0.01811539539218454,-1.0,0.0,-0.034326782921093035,0.009353008862397427,-5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0
2016-12-09,11.44,0.0017482517482518664,0.00874890638670178,11.44,11.43,10.97917236443779,-0.03234265734265729,0.03319080100223408,-1,0.011494252873563093,0.03155996393146987,0.013286093888396744,0.007929515418502175,-0.040282135975717615,-0.03507163173547667,-0.021039304900500988,-0.04133376098661834,-0.052275208210338264,-0.0703906036025228,-0.06827226118844654,-0.04428437791296291,-0.005210504240240943,-0.014032326834975684,0.020294456086117352,0.010941447223719925,-1.0,0.0,0.00882182259473474,-0.034326782921093035,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-12,11.62,0.027538726333907082,0.030252100840336138,11.62,11.9,11.059275818883066,-0.02151462994836484,0.036755169988637246,-1,0.015734265734265618,0.027409372236958385,0.04779080252479706,0.029229406554472925,-0.04825509303932307,-0.040282135975717615,-0.03507163173547667,-0.021039304900500988,-0.04133376098661834,-0.052275208210338264,-0.0703906036025228,-0.06827226118844654,-0.007972957063605457,-0.005210504240240943,-0.014032326834975684,0.020294456086117352,-1.0,0.0,-0.002762452823364514,0.00882182259473474,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-13,11.73,0.006820119352088668,0.016115351993214674,11.73,11.79,11.143116341522685,-0.016197783461210702,0.033707709503093576,-1,0.009466437177280573,0.02534965034965042,0.037135278514588865,0.057709648331830454,-0.05003270745757171,-0.04825509303932307,-0.040282135975717615,-0.03507163173547667,-0.021039304900500988,-0.04133376098661834,-0.052275208210338264,-0.0703906036025228,-0.0017776144182486409,-0.007972957063605457,-0.005210504240240943,-0.014032326834975684,-1.0,0.0,0.006195342645356816,-0.002762452823364514,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-14,11.32,0.03621908127208482,0.0371009490940466,11.32,11.59,11.165226798832347,0.007950530035335746,0.016302692317276383,1,-0.03495311167945436,-0.025817555938037806,-0.010489510489510412,0.0008841732979663064,-0.013672544272760878,-0.05003270745757171,-0.04825509303932307,-0.040282135975717615,-0.03507163173547667,-0.021039304900500988,-0.04133376098661834,-0.052275208210338264,0.036360163184810834,-0.0017776144182486409,-0.007972957063605457,-0.005210504240240943,-1.0,0.0,0.038137777603059475,0.006195342645356816,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-15,11.36,0.007922535211267593,0.025022341376228833,11.36,11.19,11.189573448978305,0.0061619718309859906,0.01765333960496823,1,0.0035335689045936647,-0.03154305200341012,-0.022375215146299476,-0.006993006993006978,-0.015002337237825292,-0.013672544272760878,-0.05003270745757171,-0.04825509303932307,-0.040282135975717615,-0.03507163173547667,-0.021039304900500988,-0.04133376098661834,-0.0013297929650644136,0.036360163184810834,-0.0017776144182486409,-0.007972957063605457,-1.0,0.0,-0.03768995614987525,0.038137777603059475,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-16,11.55,0.0025974025974025423,0.015734265734265732,11.55,11.44,11.234626767856016,-0.03376623376623378,0.01808598858772928,-1,0.01672535211267623,0.020318021201413572,-0.01534526854219942,-0.0060240963855420215,-0.027305041744068004,-0.015002337237825292,-0.013672544272760878,-0.05003270745757171,-0.04825509303932307,-0.040282135975717615,-0.03507163173547667,-0.021039304900500988,-0.012302704506242712,-0.0013297929650644136,0.036360163184810834,-0.0017776144182486409,-1.0,0.0,-0.010972911541178298,-0.03768995614987525,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-19,11.5,0.0095652173913043,0.012152777777777679,11.5,11.52,11.267798421874016,-0.02869565217391301,0.019325376081901154,-1,-0.0043290043290044045,0.012323943661971981,0.01590106007067127,-0.019607843137254943,-0.020191441576172586,-0.027305041744068004,-0.015002337237825292,-0.013672544272760878,-0.05003270745757171,-0.04825509303932307,-0.040282135975717615,-0.03507163173547667,0.0071136001678954175,-0.012302704506242712,-0.0013297929650644136,0.036360163184810834,-1.0,0.0,0.01941630467413813,-0.010972911541178298,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-20,11.62,0.008605851979346078,0.01199657240788343,11.62,11.67,11.311823619139767,-0.019793459552495563,0.01954399802171138,-1,0.01043478260869568,0.006060606060605878,0.022887323943661997,0.026501766784452263,-0.02652120317213702,-0.020191441576172586,-0.027305041744068004,-0.015002337237825292,-0.013672544272760878,-0.05003270745757171,-0.04825509303932307,-0.040282135975717615,-0.006329761595964434,0.0071136001678954175,-0.012302704506242712,-0.0013297929650644136,-1.0,0.0,-0.013443361763859851,0.01941630467413813,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-21,11.44,0.020104895104895142,0.023175965665235942,11.44,11.65,11.327845666747296,-0.010489510489510412,0.015843457632937697,-1,-0.015490533562822706,-0.00521739130434784,-0.009523809523809601,0.007042253521126751,-0.009803700459152465,-0.02652120317213702,-0.020191441576172586,-0.027305041744068004,-0.015002337237825292,-0.013672544272760878,-0.05003270745757171,-0.04825509303932307,0.016717502712984555,-0.006329761595964434,0.0071136001678954175,-0.012302704506242712,-1.0,0.0,0.02304726430894899,-0.013443361763859851,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-22,11.46,0.011343804537521728,0.0113043478260868,11.46,11.5,11.344364958403885,-0.007853403141361404,0.01121476550102786,-1,0.0017482517482518833,-0.01376936316695343,-0.003478260869565153,-0.007792207792207795,-0.010090317765804158,-0.009803700459152465,-0.02652120317213702,-0.020191441576172586,-0.027305041744068004,-0.015002337237825292,-0.013672544272760878,-0.05003270745757171,-0.00028661730665169305,0.016717502712984555,-0.006329761595964434,0.0071136001678954175,-1.0,0.0,-0.01700412001963625,0.02304726430894899,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-23,11.56,0.0008650519031141682,0.011353711790393128,11.56,11.45,11.371319338603394,-0.021626297577854725,0.00850953925866685,-1,0.008726003490401313,0.010489510489510634,-0.005163511187607495,0.00521739130434784,-0.016321856522197753,-0.010090317765804158,-0.009803700459152465,-0.02652120317213702,-0.020191441576172586,-0.027305041744068004,-0.015002337237825292,-0.013672544272760878,-0.006231538756393595,-0.00028661730665169305,0.016717502712984555,-0.006329761595964434,-1.0,0.0,-0.005944921449741902,-0.01700412001963625,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-27,11.73,0.005115089514066386,0.012886597938144284,11.73,11.64,11.416154421277973,-0.017050298380221762,0.0059550354403230515,-1,0.014705882352941124,0.023560209424083656,0.02534965034965042,0.009466437177280573,-0.02675580381261955,-0.016321856522197753,-0.010090317765804158,-0.009803700459152465,-0.02652120317213702,-0.020191441576172586,-0.027305041744068004,-0.015002337237825292,-0.010433947290421797,-0.006231538756393595,-0.00028661730665169305,0.016717502712984555,-1.0,0.0,-0.004202408534028201,-0.005944921449741902,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-28,11.75,0.007659574468085096,0.008488964346349603,11.75,11.78,11.457885118618224,-0.029787234042553123,0.008807842484334763,-1,0.0017050298380221207,0.016435986159169413,0.02530541012216392,0.027097902097902082,-0.024860840968661813,-0.02675580381261955,-0.016321856522197753,-0.010090317765804158,-0.009803700459152465,-0.02652120317213702,-0.020191441576172586,-0.027305041744068004,0.001894962843957737,-0.010433947290421797,-0.006231538756393595,-0.00028661730665169305,-1.0,0.0,0.012328910134379534,-0.004202408534028201,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-29,11.72,0.007679180887372001,0.011063829787234079,11.72,11.75,11.490649478790948,-0.03754266211604107,0.011445534104096202,-1,-0.002553191489361617,-0.0008525149190110604,0.01384083044982698,0.022687609075043635,-0.01956915709974849,-0.024860840968661813,-0.02675580381261955,-0.016321856522197753,-0.010090317765804158,-0.009803700459152465,-0.02652120317213702,-0.020191441576172586,0.005291683868913322,0.001894962843957737,-0.010433947290421797,-0.006231538756393595,-1.0,0.0,0.0033967210249555846,0.012328910134379534,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2016-12-30,11.72,0.0,0.006861063464836947,11.72,11.66,11.51931829394208,-0.03412969283276457,0.008549065429445666,-1,0.0,-0.002553191489361617,-0.0008525149190110604,0.01384083044982698,-0.017123012462279985,-0.01956915709974849,-0.024860840968661813,-0.02675580381261955,-0.016321856522197753,-0.010090317765804158,-0.009803700459152465,-0.02652120317213702,0.002446144637468506,0.005291683868913322,0.001894962843957737,-0.010433947290421797,-1.0,0.0,-0.002845539231444816,0.0033967210249555846,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2017-01-03,11.44,0.048951048951048994,0.05342237061769628,11.44,11.98,11.509403507199321,0.0034965034965035446,0.01672490090404285,1,-0.023890784982935287,-0.023890784982935287,-0.026382978723404338,-0.024722932651321528,0.006066740139800908,-0.017123012462279985,-0.01956915709974849,-0.024860840968661813,-0.02675580381261955,-0.016321856522197753,-0.010090317765804158,-0.009803700459152465,0.023189752602080893,0.002446144637468506,0.005291683868913322,0.001894962843957737,1.0,2.0,0.020743607964612387,-0.002845539231444816,-7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2017-01-04,11.58,0.004317789291882618,0.023642732049036885,11.58,11.42,11.518228068799406,-0.006044905008635637,0.018349391809221943,-1,0.012237762237762295,-0.011945392491467643,-0.011945392491467643,-0.014468085106382977,-0.005334363661536612,0.006066740139800908,-0.017123012462279985,-0.01956915709974849,-0.024860840968661813,-0.02675580381261955,-0.016321856522197753,-0.010090317765804158,-0.01140110380133752,0.023189752602080893,0.002446144637468506,0.005291683868913322,-1.0,-2.0,-0.03459085640341841,0.020743607964612387,-5.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2017-01-05,11.7,0.0076923076923076815,0.0239520958083832,11.7,11.69,11.540949560199481,-0.013675213675213738,0.017782891923911637,-1,0.010362694300518172,0.022727272727272707,-0.0017064846416383617,-0.0017064846416383617,-0.013594054683805035,-0.005334363661536612,0.006066740139800908,-0.017123012462279985,-0.01956915709974849,-0.024860840968661813,-0.02675580381261955,-0.016321856522197753,-0.008259691022268423,-0.01140110380133752,0.023189752602080893,0.002446144637468506,-1.0,0.0,0.003141412779069097,-0.03459085640341841,-5.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2017-01-06,11.68,0.011130136986301435,0.016156462585034226,11.68,11.76,11.558330865174543,-0.02568493150684925,0.015033019886449872,-1,-0.0017094017094017033,0.008635578583765069,0.020979020979021046,-0.0034129692832765013,-0.01041687798163149,-0.013594054683805035,-0.005334363661536612,0.006066740139800908,-0.017123012462279985,-0.01956915709974849,-0.024860840968661813,-0.02675580381261955,0.0031771767021735453,-0.008259691022268423,-0.01140110380133752,0.023189752602080893,-1.0,0.0,0.011436867724441968,0.003141412779069097,-5.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0
2017-01-09,11.31,0.019451812555260732,0.019965277777777683,11.31,11.52,11.527289507027724,-0.010610079575596898,0.010682066237225254,-1,-0.03167808219178081,-0.033333333333333215,-0.023316062176165775,-0.011363636363636243,0.019212158004219715,-0.01041687798163149,-0.013594054683805035,-0.005334363661536612,0.006066740139800908,-0.017123012462279985,-0.01956915709974849,-0.024860840968661813,0.029629035985851204,0.0031771767021735453,-0.008259691022268423,-0.01140110380133752,1.0,2.0,0.02645185928367766,0.011436867724441968,-5.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0
2017-01-10,11.07,0.02710027100270993,0.02638522427440626,11.07,11.37,11.470128318649259,0.014453477868112019,0.014656659591469638,1,-0.021220159151193685,-0.05222602739726023,-0.053846153846153766,-0.04404145077720201,0.03614528623751201,0.019212158004219715,-0.01041687798163149,-0.013594054683805035,-0.005334363661536612,0.006066740139800908,-0.017123012462279985,-0.01956915709974849,0.016933128233292294,0.029629035985851204,0.0031771767021735453,-0.008259691022268423,1.0,0.0,-0.01269590775255891,0.02645185928367766,-3.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2017-01-11,11.37,0.009674582233949095,0.03746654772524538,11.37,11.21,11.457612278818107,-0.0017590149516270026,0.014944912479591958,1,0.027100271002709952,0.0053050397877982824,-0.02654109589041098,-0.028205128205128216,0.00770556541935874,0.03614528623751201,0.019212158004219715,-0.01041687798163149,-0.013594054683805035,-0.005334363661536612,0.006066740139800908,-0.017123012462279985,-0.02843972081815327,0.016933128233292294,0.029629035985851204,0.0031771767021735453,1.0,0.0,-0.04537284905144556,-0.01269590775255891,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0
2017-01-12,11.54,0.0077989601386483235,0.02286719437115225,11.54,11.37,11.467910743965843,-0.0034662045060658286,0.014575488026409573,-1,0.014951627088830355,0.042457091237579014,0.020335985853227045,-0.011986301369863117,-0.00624690260261318,0.00770556541935874,0.03614528623751201,0.019212158004219715,-0.01041687798163149,-0.013594054683805035,-0.005334363661536612,0.006066740139800908,-0.01395246802197192,-0.02843972081815327,0.016933128233292294,0.029629035985851204,-1.0,-2.0,0.014487252796181349,-0.04537284905144556,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
2017-01-13,11.41,0.01051709027169143,0.013973799126637656,11.41,11.45,11.460671900970114,-0.007887817703768563,0.00976752201863381,-1,-0.011265164644713943,0.0035180299032542273,0.030713640469738124,0.008841732979663952,0.004441007972840749,-0.00624690260261318,0.00770556541935874,0.03614528623751201,0.019212158004219715,-0.01041687798163149,-0.013594054683805035,-0.005334363661536612,0.01068791057545393,-0.01395246802197192,-0.02843972081815327,0.016933128233292294,1.0,2.0,0.02464037859742585,0.014487252796181349,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2017-01-17,11.43,0.016622922134733115,0.01896551724137918,11.43,11.6,11.45683791334885,-0.004374453193350725,0.00871097285434511,-1,0.0017528483786151128,-0.009532062391681029,0.005277044854881341,0.03252032520325199,0.002348023915034858,0.004441007972840749,-0.00624690260261318,0.00770556541935874,0.03614528623751201,0.019212158004219715,-0.01041687798163149,-0.013594054683805035,-0.002092984057805891,0.01068791057545393,-0.01395246802197192,-0.02843972081815327,1.0,0.0,-0.01278089463325982,0.02464037859742585,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0
2017-01-18,11.16,0.018817204301075183,0.025915996425379784,11.16,11.19,11.419733174180243,0.017921146953404854,0.01021753532735351,1,-0.023622047244094446,-0.021910604732690575,-0.032928942807625594,-0.01846965699208436,0.02327358191579232,0.002348023915034858,0.004441007972840749,-0.00624690260261318,0.00770556541935874,0.03614528623751201,0.019212158004219715,-0.01041687798163149,0.02092555800075746,-0.002092984057805891,0.01068791057545393,-0.01395246802197192,1.0,0.0,0.02301854205856335,-0.01278089463325982,3.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
2017-01-19,11.17,0.010743061772605122,0.01690391459074736,11.17,11.24,11.388516527407713,0.0214861235452104,0.013820745531968383,1,0.0008960573476701761,-0.022747156605424257,-0.02103418054338302,-0.03206239168110914,0.019562804602301975,0.02327358191579232,0.002348023915034858,0.004441007972840749,-0.00624690260261318,0.00770556541935874,0.03614528623751201,0.019212158004219715,-0.0037107773134903432,0.02092555800075746,-0.002092984057805891,0.01068791057545393,1.0,0.0,-0.024636335314247804,0.02301854205856335,5.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2017-01-20,11.39,0.009657594381035946,0.011353711790393128,11.39,11.45,11.388701961481747,0.0,0.01338660077578561,1,0.01969561324977631,0.020609318996415826,-0.0034995625546805353,-0.0017528483786152238,-0.00011396299545685107,0.019562804602301975,0.02327358191579232,0.002348023915034858,0.004441007972840749,-0.00624690260261318,0.00770556541935874,0.03614528623751201,-0.019676767597758826,-0.0037107773134903432,0.02092555800075746,-0.002092984057805891,-1.0,-2.0,-0.015965990284268483,-0.024636335314247804,5.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2017-01-23,11.32,0.005300353356890503,0.015165031222123202,11.32,11.21,11.38011421629653,0.019434628975264934,0.012107034281854008,1,-0.006145741878841093,0.013428827215756556,0.014336917562723928,-0.00962379702537175,0.0053104431357358095,-0.00011396299545685107,0.019562804602301975,0.02327358191579232,0.002348023915034858,0.004441007972840749,-0.00624690260261318,0.00770556541935874,0.005424406131192661,-0.019676767597758826,-0.0037107773134903432,0.02092555800075746,1.0,2.0,0.025101173728951487,-0.015965990284268483,3.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0
2017-01-24,11.37,0.009674582233949095,0.01055408970976257,11.37,11.37,11.378849939259466,-0.0008795074758135568,0.01106087217067571,1,0.004416961130741859,-0.0017559262510975504,0.017905102954342,0.018817204301075252,0.0007783587739196296,0.0053104431357358095,-0.00011396299545685107,0.019562804602301975,0.02327358191579232,0.002348023915034858,0.004441007972840749,-0.00624690260261318,-0.00453208436181618,0.005424406131192661,-0.019676767597758826,-0.0037107773134903432,1.0,0.0,-0.00995649049300884,0.025101173728951487,3.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2017-01-25,11.31,0.013262599469496051,0.01681415929203556,11.31,11.3,11.370243696852029,0.01945181255526074,0.011298452028635927,1,-0.005277044854881119,-0.0008833922261484162,-0.0070237050043898686,0.012533572068039511,0.005326586812734568,0.0007783587739196296,0.0053104431357358095,-0.00011396299545685107,0.019562804602301975,0.02327358191579232,0.002348023915034858,0.004441007972840749,0.004548228038814939,-0.00453208436181618,0.005424406131192661,-0.019676767597758826,1.0,0.0,0.009080312400631119,-0.00995649049300884,5.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2017-01-26,11.53,0.004336513443191736,0.013986013986013957,11.53,11.44,11.390213234745527,-0.00607111882046818,0.012142184454291265,-1,0.01945181255526074,0.014072119613016687,0.018551236749116518,0.012291483757681965,-0.012123743734125947,0.005326586812734568,0.0007783587739196296,0.0053104431357358095,-0.00011396299545685107,0.019562804602301975,0.02327358191579232,0.002348023915034858,-0.017450330546860515,0.004548228038814939,-0.00453208436181618,0.005424406131192661,-1.0,-2.0,-0.021998558585675454,0.009080312400631119,5.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0
2017-01-27,11.4,0.0035087719298244864,0.01491228070175443,11.4,11.4,11.391436580402337,0.006140350877193113,0.01163459126881109,1,-0.011274934952298254,0.007957559681697646,0.0026385224274407815,0.007067137809187329,-0.0007511771576897974,-0.012123743734125947,0.005326586812734568,0.0007783587739196296,0.0053104431357358095,-0.00011396299545685107,0.019562804602301975,0.02327358191579232,0.01137256657643615,-0.017450330546860515,0.004548228038814939,-0.00453208436181618,-1.0,0.0,0.028822897123296665,-0.021998558585675454,3.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0
2017-01-30,11.28,0.0062056737588652745,0.01057268722466953,11.28,11.35,11.377507007852044,0.01507092198581561,0.010648188193353881,1,-0.010526315789473717,-0.021682567215958404,-0.0026525198938992522,-0.0079155672823219,0.0086442382847558,-0.0007511771576897974,-0.012123743734125947,0.005326586812734568,0.0007783587739196296,0.0053104431357358095,-0.00011396299545685107,0.019562804602301975,0.009395415442445598,0.01137256657643615,-0.017450330546860515,0.004548228038814939,1.0,2.0,-0.001977151133990551,0.028822897123296665,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0
2017-01-31,11.32,0.014134275618374569,0.017543859649122858,11.32,11.4,11.37031863187054,0.007067137809187329,0.009784124061844032,1,0.0035460992907803135,-0.007017543859649145,-0.018213356461404984,0.0008841732979663064,0.004445108822485722,0.0086442382847558,-0.0007511771576897974,-0.012123743734125947,0.005326586812734568,0.0007783587739196296,0.0053104431357358095,-0.00011396299545685107,-0.004199129462270079,0.009395415442445598,0.01137256657643615,-0.017450330546860515,1.0,0.0,-0.013594544904715677,-0.001977151133990551,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0
2017-02-01,11.48,0.0060975609756097815,0.01926444833625229,11.48,11.42,11.38402880288672,-0.027003484320557547,0.01640294936859433,-1,0.014134275618374659,0.0177304964539009,0.007017543859649145,-0.004336513443191636,-0.00835986037572134,0.004445108822485722,0.0086442382847558,-0.0007511771576897974,-0.012123743734125947,0.005326586812734568,0.0007783587739196296,0.0053104431357358095,-0.012804969198207061,-0.004199129462270079,0.009395415442445598,0.01137256657643615,-1.0,-2.0,-0.008605839735936982,-0.013594544904715677,3.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0
2017-02-02,11.51,0.0069504778453518745,0.01382886776145209,11.51,11.57,11.39977520252588,-0.019113814074717683,0.018341632329931776,-1,0.002613240418118501,0.016784452296819685,0.020390070921985748,0.009649122807017463,-0.009576437660653303,-0.00835986037572134,0.004445108822485722,0.0086442382847558,-0.0007511771576897974,-0.012123743734125947,0.005326586812734568,0.0007783587739196296,-0.0012165772849319634,-0.012804969198207061,-0.004199129462270079,0.009395415442445598,-1.0,0.0,0.011588391913275098,-0.008605839735936982,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0
2017-02-03,11.54,0.0069324090121317215,0.013925152306353272,11.54,11.49,11.417303302210145,-0.022530329289428108,0.0190170379994007,-1,0.0026064291920069316,0.00522648083623678,0.019434628975264934,0.023049645390070816,-0.010632296168964772,-0.009576437660653303,-0.00835986037572134,0.004445108822485722,0.0086442382847558,-0.0007511771576897974,-0.012123743734125947,0.005326586812734568,-0.001055858508311469,-0.0012165772849319634,-0.012804969198207061,-0.004199129462270079,-1.0,0.0,0.00016071877662049427,0.011588391913275098,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0
2017-02-06,11.38,0.014059753954305657,0.01736111111111116,11.38,11.52,11.412640389433875,-0.009666080843585334,0.013512074041997887,-1,-0.013864818024263315,-0.011294526498696666,-0.008710801393728151,0.005300353356890497,0.0028682240275812454,-0.010632296168964772,-0.009576437660653303,-0.00835986037572134,0.004445108822485722,0.0086442382847558,-0.0007511771576897974,-0.012123743734125947,0.013500520196546018,-0.001055858508311469,-0.0012165772849319634,-0.012804969198207061,1.0,2.0,0.014556378704857487,0.00016071877662049427,-3.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2017-02-07,11.19,0.0035746201966041936,0.01070472792149868,11.19,11.21,11.384810340754642,-0.0464700625558534,0.013609222235740322,-1,-0.016695957820738294,-0.030329289428076223,-0.02780191138140753,-0.025261324041811917,0.017409324464221942,0.0028682240275812454,-0.010632296168964772,-0.009576437660653303,-0.00835986037572134,0.004445108822485722,0.0086442382847558,-0.0007511771576897974,0.014541100436640697,0.013500520196546018,-0.001055858508311469,-0.0012165772849319634,1.0,0.0,0.0010405802400946795,0.014556378704857487,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0
2017-02-08,11.23,0.004452359750667759,0.021602160216021567,11.23,11.11,11.365459048160313,-0.06233303650935007,0.021702566909053086,-1,0.0035746201966042612,-0.013181019332161759,-0.026863084922010283,-0.024326672458731435,0.012062248277854959,0.017409324464221942,0.0028682240275812454,-0.010632296168964772,-0.009576437660653303,-0.00835986037572134,0.004445108822485722,0.0086442382847558,-0.0053470761863669836,0.014541100436640697,0.013500520196546018,-0.001055858508311469,1.0,0.0,-0.01988817662300768,0.0010405802400946795,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
2017-02-09,11.35,0.003524229074889949,0.014247551202137162,11.35,11.23,11.363526667140276,-0.09339207048458154,0.03309123492461027,-2,0.010685663401602818,0.014298480786416379,-0.002636203866432485,-0.016464471403812797,0.0011917768405529383,0.012062248277854959,0.017409324464221942,0.0028682240275812454,-0.010632296168964772,-0.009576437660653303,-0.00835986037572134,0.004445108822485722,-0.01087047143730202,-0.0053470761863669836,0.014541100436640697,0.013500520196546018,1.0,0.0,-0.005523395250935037,-0.01988817662300768,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0
2017-02-10,11.5,0.00695652173913044,0.008673026886383273,11.5,11.53,11.38058583374774,-0.10608695652173916,0.03839471314722628,-2,0.013215859030837107,0.024042742653606286,0.027703306523681803,0.010544815465729274,-0.010383840543674805,0.0011917768405529383,0.012062248277854959,0.017409324464221942,0.0028682240275812454,-0.010632296168964772,-0.009576437660653303,-0.00835986037572134,-0.011575617384227743,-0.01087047143730202,-0.0053470761863669836,0.014541100436640697,-1.0,-2.0,-0.0007051459469257226,-0.005523395250935037,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0
2017-02-13,11.32,0.007067137809187284,0.008795074758135455,11.32,11.37,11.373012604529274,-0.09982332155477036,0.025865418891052754,-2,-0.01565217391304341,-0.002643171806167355,0.00801424755120217,0.011617515638963516,0.004683092272903977,-0.010383840543674805,0.0011917768405529383,0.012062248277854959,0.017409324464221942,0.0028682240275812454,-0.010632296168964772,-0.009576437660653303,0.015066932816578782,-0.011575617384227743,-0.01087047143730202,-0.0053470761863669836,1.0,2.0,0.026642550200806525,-0.0007051459469257226,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
2017-02-14,11.38,0.009666080843585188,0.012195121951219523,11.38,11.48,11.373886028963113,-0.08787346221441128,0.0168577040564651,-2,0.005300353356890497,-0.01043478260869557,0.002643171806167466,0.01335707925200369,-0.00053725580288988,0.004683092272903977,-0.010383840543674805,0.0011917768405529383,0.012062248277854959,0.017409324464221942,0.0028682240275812454,-0.010632296168964772,-0.005220348075793857,0.015066932816578782,-0.011575617384227743,-0.01087047143730202,-1.0,-2.0,-0.02028728089237264,0.026642550200806525,3.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0
2017-02-15,11.36,0.007922535211267593,0.011473962930273474,11.36,11.33,11.372150275342724,-0.0880281690140845,0.007876485885479569,-2,-0.0017574692442883233,0.0035335689045936647,-0.012173913043478257,0.0008810572687223406,0.0010695664914370795,-0.00053725580288988,0.004683092272903977,-0.010383840543674805,0.0011917768405529383,0.012062248277854959,0.017409324464221942,0.0028682240275812454,0.0016068222943269594,-0.005220348075793857,0.015066932816578782,-0.011575617384227743,1.0,2.0,0.006827170370120816,-0.02028728089237264,3.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0
2017-02-16,11.41,0.003505696757230425,0.015734265734265732,11.41,11.44,11.376881490924886,-0.09465381244522353,0.007830536086601237,-2,0.004401408450704247,0.002636203866432263,0.007950530035335746,-0.00782608695652176,-0.0029025862467234598,0.0010695664914370795,-0.00053725580288988,0.004683092272903977,-0.010383840543674805,0.0011917768405529383,0.012062248277854959,0.017409324464221942,-0.003972152738160539,0.0016068222943269594,-0.005220348075793857,0.015066932816578782,-1.0,-2.0,-0.005578975032487499,0.006827170370120816,3.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
